,Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value
155,2023-01-19 20:11:04,2023-01-17,ATEC,"Alphatec Holdings, Inc.",Miles Patrick,CEO,S - Sale,$13.23,-180000,5742533,-3%,"-$2,380,800"
156,2023-01-19 20:08:48,2023-01-17,SOVO,"Sovos Brands, Inc.",Jones Isobel A,"CLO, GC, SECRETARY",S - Sale,$13.48,-7999,142204,-5%,"-$107,818"
157,2023-01-19 20:07:28,2023-01-17,SOVO,"Sovos Brands, Inc.",Cretella Risa,EVP,S - Sale,$13.55,-8274,287765,-3%,"-$112,137"
158,2023-01-19 20:07:10,2023-01-17,AXNX,"Axonics, Inc.",Woock John,"EVP, Chief Mktg, Strtgy Office",S - Sale+OE,$67.34,-30215,45976,-40%,"-$2,034,531"
159,2023-01-19 20:06:01,2023-01-17,SOVO,"Sovos Brands, Inc.",Jensen Kirk A.,COO,S - Sale,$13.50,-42433,382170,-10%,"-$572,631"
160,2023-01-19 20:05:42,2023-01-17,OTLK,"Outlook Therapeutics, Inc.",Evanson Jeff,Chief Commercial Officer,S - Sale,$1.24,-164155,1012975,-14%,"-$203,726"
161,2023-01-19 20:04:45,2023-01-17,SOVO,"Sovos Brands, Inc.",Hall Christopher W.,CFO,S - Sale,$13.54,-4233,357256,-1%,"-$57,335"
162,2023-01-19 20:03:30,2023-01-17,SOVO,"Sovos Brands, Inc.",Lachman Todd R,"Pres, CEO",S - Sale,$13.55,-9975,2987701,0%,"-$135,165"
163,2023-01-19 20:02:35,2023-01-17,CCO,"Clear Channel Outdoor Holdings, Inc.",Ares Management LLC,10%,P - Purchase,$1.36,400000,51401580,+1%,"+$544,120"
164,2023-01-19 20:01:10,2023-01-17,SILK,Silk Road Medical Inc,Buchanan Lucas W.,"COO, CFO",S - Sale+OE,$54.07,-86244,202329,-30%,"-$4,663,155"
165,2023-01-19 20:01:06,2023-01-17,CCO,"Clear Channel Outdoor Holdings, Inc.",Ares Management LLC,10%,P - Purchase,$1.36,400000,51401580,+1%,"+$544,120"
166,2023-01-19 19:57:34,2023-01-17,MDGL,"Madrigal Pharmaceuticals, Inc.",Levy Richard S,Dir,S - Sale+OE,$293.15,-22489,9100,-71%,"-$6,592,686"
167,2023-01-19 19:49:42,2023-01-17,IOT,Samsara Inc.,Bicket John,"See remarks, 10%",S - Sale+OE,$12.48,-111924,222458,-33%,"-$1,397,030"
168,2023-01-19 19:46:16,2023-01-17,IOT,Samsara Inc.,Biswas Sanjit,"CEO, 10%",S - Sale+OE,$12.48,-110847,731505,-13%,"-$1,383,613"
169,2023-01-19 19:32:50,2023-01-17,DOCU,"Docusign, Inc.",Springer Daniel D.,Dir,S - Sale,$58.30,-294018,1377326,-18%,"-$17,140,702"
170,2023-01-19 19:25:47,2023-01-17,APPN,Appian Corp,"Abdiel Capital Management, LLC",10%,P - Purchase,$37.16,320000,18804324,+2%,"+$11,891,120"
171,2023-01-19 19:17:08,2023-01-17,SEER,"Seer, Inc.",Horn David R.,CFO,S - Sale,$5.12,-2602,270840,-1%,"-$13,320"
172,2023-01-19 19:16:59,2023-01-17,SGEN,Seagen Inc.,Liu Jean I,GC,S - Sale,$130.71,-578,85113,-1%,"-$75,548"
173,2023-01-19 19:15:29,2023-01-17,SEER,"Seer, Inc.",Farokhzad Omid,"CEO, Pres, Chair, 10%",S - Sale,$5.12,-4800,399123,-1%,"-$24,573"
174,2023-01-19 19:15:13,2023-01-18,TEAM,Atlassian Corp,Cannon-Brookes Michael,"Co-CEO, Co-Founder, 10%",S - Sale,$150.59,-8614,439314,-2%,"-$1,297,152"
175,2023-01-19 19:14:18,2023-01-17,CDNS,Cadence Design Systems Inc,Tan Lip Bu,Executive Chair,S - Sale+OE,$173.39,-42500,1583869,-3%,"-$7,369,027"
176,2023-01-19 19:13:33,2023-01-18,TEAM,Atlassian Corp,Farquhar Scott,"Co-CEO, Co-Founder, 10%",S - Sale,$150.59,-8614,439314,-2%,"-$1,297,151"
177,2023-01-19 19:08:48,2023-01-17,NINE,"Nine Energy Service, Inc.",Frazier Warren Lynn,10%,S - Sale,$14.99,-100000,3349087,-3%,"-$1,499,220"
178,2023-01-19 19:06:37,2023-01-18,PNTG,"Pennant Group, Inc.",Stringfield Joanne,Dir,S - Sale,$11.17,-190,12730,-1%,"-$2,121"
179,2023-01-19 19:04:07,2023-01-17,J,Jacobs Solutions Inc.,Demetriou Steven J.,"CHAIR, CEO",S - Sale,$125.95,-6666,642254,-1%,"-$839,583"
180,2023-01-19 19:03:56,2023-01-18,BLK,Blackrock Inc.,Wiedman Mark,Senior MD,S - Sale,$749.89,-1075,8682,-11%,"-$806,133"
181,2023-01-19 19:00:16,2022-01-17,SNAP,Snap Inc,Morrow Rebecca,CAO,S - Sale,$9.46,-6717,259245,-3%,"-$63,510"
182,2023-01-19 19:00:14,2023-01-17,SNAP,Snap Inc,Andersen Derek,CFO,S - Sale,$9.49,-451,1109292,0%,"-$4,282"
183,2023-01-19 18:59:55,2023-01-17,AAOI,"Applied Optoelectronics, Inc.",Murry Stefan J.,CFO,S - Sale,$2.51,-4400,202030,-2%,"-$11,031"
184,2023-01-19 18:56:20,2023-01-18,WDFC,Wd 40 Co,Brass Steven A,"Pres, CEO",P - Purchase,$170.57,586,15975,+4%,"+$99,954"
185,2023-01-19 18:50:35,2023-01-17,RIOT,"Riot Platforms, Inc.",D'Ambrosio Lance Varro,Dir,S - Sale,$6.39,-26000,69441,-27%,"-$166,101"
186,2023-01-19 18:44:48,2023-01-17,SILK,Silk Road Medical Inc,Weatherman Elizabeth H,Dir,S - Sale,$54.69,-56355,159454,-26%,"-$3,082,224"
187,2023-01-19 18:36:00,2023-01-17,FCFS,"Firstcash Holdings, Inc.",Rippel Douglas Richard,"Dir, 10%",S - Sale,$88.30,-60026,7382612,-1%,"-$5,300,554"
188,2023-01-19 18:35:54,2023-01-17,SMCI,"Super Micro Computer, Inc.",Liang Charles,"Pres, CEO, 10%",S - Sale+OE,$82.16,-100000,6701286,-1%,"-$8,215,790"
189,2023-01-19 18:35:08,2023-01-17,SMCI,"Super Micro Computer, Inc.",Liu Liang Chiu-Chu Sara,"Dir, 10%",S - Sale+OE,$82.16,-100000,6701286,-1%,"-$8,215,790"
190,2023-01-19 18:34:14,2023-01-17,OPEN,Opendoor Technologies Inc.,Schwartz Christina,See Remarks,S - Sale,$1.67,-29911,798703,-4%,"-$49,874"
191,2023-01-19 18:29:34,2023-01-17,ENSG,"Ensign Group, Inc",Snapper Suzanne D.,CFO,S - Sale+OE,$95.85,-20393,269769,-7%,"-$1,954,574"
192,2023-01-19 18:23:01,2023-01-17,UPST,"Upstart Holdings, Inc.",Datta Sanjay,CFO,S - Sale+OE,$17.02,-3200,275585,-1%,"-$54,448"
193,2023-01-19 18:20:37,2023-01-18,KDP,Keurig Dr Pepper Inc.,Priyadarshi Sudhanshu Shekhar,CFO,P - Purchase,$35.00,10000,10000,New,"+$350,000"
194,2023-01-19 18:20:16,2023-01-17,ENSG,"Ensign Group, Inc",Blouin Ann Scott,Dir,S - Sale,$98.29,-125,16427,-1%,"-$12,286"
195,2023-01-19 18:19:20,2023-01-17,DNA,"Ginkgo Bioworks Holdings, Inc.",Kelly Jason R,See remarks,S - Sale,$1.91,-406327,15917987,-2%,"-$776,716"
196,2023-01-19 18:17:08,2023-01-17,IOT,Samsara Inc.,Sekar Kiren,See remarks,S - Sale+OE,$12.36,-10000,343781,-3%,"-$123,566"
197,2023-01-19 18:16:54,2023-01-18,FOLD,"Amicus Therapeutics, Inc.",Clark David Michael,Chief People Officer,S - Sale,$13.50,-7382,241067,-3%,"-$99,657"
198,2023-01-19 18:16:09,2023-01-17,FOLD,"Amicus Therapeutics, Inc.",Quimi Daphne,CFO,S - Sale,$12.79,-11923,398532,-3%,"-$152,444"
199,2023-01-19 18:14:26,2023-01-17,DNA,"Ginkgo Bioworks Holdings, Inc.",Shetty Reshma P.,"See remarks, 10%",S - Sale,$1.91,-650302,32647760,-2%,"-$1,241,591"
200,2023-01-19 18:13:28,2023-01-18,CRM,"Salesforce, Inc.",Benioff Marc,"Chair, Co-CEO",S - Sale+OE,$147.16,-725,27753609,0%,"-$106,691"
201,2023-01-19 18:09:24,2023-01-17,DNA,"Ginkgo Bioworks Holdings, Inc.",Canton Barry,10%,S - Sale,$1.91,-650302,32647760,-2%,"-$1,241,591"
202,2023-01-19 18:06:42,2023-01-17,FORG,"Forgerock, Inc.",Fernandez Juan P,"CFO, EVP - Global",S - Sale,$20.13,-7152,229295,-3%,"-$143,960"
203,2023-01-19 18:00:43,2023-01-17,ALHC,"Alignment Healthcare, Inc.",Maroney Dawn Christine,"Pres, Markets",S - Sale,$12.54,-5000,1965692,0%,"-$62,721"
204,2023-01-19 17:57:20,2023-01-17,DAL,"Delta Air Lines, Inc.",Carroll William C,"SVP, Fin, Controller",S - Sale,$38.20,-15529,16780,-48%,"-$593,208"
205,2023-01-19 17:56:22,2023-01-18,MYGN,Myriad Genetics Inc,Riggsbee Richard Bryan,CFO,S - Sale,$20.01,-600,373507,0%,"-$12,006"
206,2023-01-19 17:48:19,2022-03-15,CIEN,Ciena Corp,Alexander Stephen B,"SVP, CTO",S - Sale,$52.50,-4000,70561,-5%,"-$210,000"
207,2023-01-19 17:45:59,2023-01-17,PRGS,Progress Software Corp /ma,Gupta Yogesh K,CEO,S - Sale,$53.66,-10000,106329,-9%,"-$536,616"
208,2023-01-19 17:44:49,2023-01-17,KRYS,"Krystal Biotech, Inc.",Krishnan Suma,"Pres, R, D, 10%",S - Sale,$80.79,-50000,3555951,-1%,"-$4,039,744"
209,2023-01-19 17:44:48,2023-01-17,OKTA,"Okta, Inc.",Runyan Jonathan T,"GC, Secretary",S - Sale+OE,$69.77,-10,72210,0%,-$698
210,2023-01-19 17:44:45,2023-01-18,BWB,Bridgewater Bancshares Inc,Baack Jerry J.,"Pres, CEO",S - Sale,$17.10,-4166,1206846,0%,"-$71,224"
211,2023-01-19 17:43:16,2023-01-17,KRYS,"Krystal Biotech, Inc.",Krishnan Krish S,"Pres, CEO, 10%",S - Sale,$80.79,-50000,3555951,-1%,"-$4,039,744"
212,2023-01-19 17:32:53,2023-01-17,VRSN,Verisign Inc/ca,Bidzos D James,"Exec. COB, CEO",S - Sale,$213.56,-7000,652444,-1%,"-$1,494,918"
213,2023-01-19 17:32:24,2023-01-17,STIM,"Neuronetics, Inc.",Cannell Capital LLC,10%,S - Sale,$6.31,-2912,2939329,0%,"-$18,375"
214,2023-01-19 17:29:46,2023-01-18,ISRL,Israel Acquisitions Corp,Greystoke Alexander,10%,P - Purchase,$10.00,37500,637500,+6%,"+$375,000"
215,2023-01-19 17:28:47,2023-01-18,ISRL,Israel Acquisitions Corp,Israel Acquisitions Sponsor LLC,10%,P - Purchase,$10.00,37500,637500,+6%,"+$375,000"
216,2023-01-19 17:28:11,2023-01-17,DHHC,Diamondhead Holdings Corp.,Hamamoto David T,"Co-CEO, COB",P - Purchase,$10.09,250000,1250000,+25%,"+$2,521,679"
217,2023-01-19 17:28:03,2023-01-17,RGF,"Real Good Food Company, Inc.","Strand Equity Partners Iii, LLC",10%,S - Sale,$6.58,-3160,79634,-4%,"-$20,789"
218,2023-01-19 17:28:02,2023-01-18,ISRL,Israel Acquisitions Corp,Ecalle Charles,10%,P - Purchase,$10.00,37500,637500,+6%,"+$375,000"
219,2023-01-19 17:25:22,2023-01-17,PRT,Permrock Royalty Trust,"Boaz Energy Ii, LLC",10%,S - Sale,$7.50,-20000,5428073,0%,"-$150,016"
220,2023-01-19 17:21:21,2023-01-17,BASE,"Couchbase, Inc.",Chow Margaret,"SVP, GC",S - Sale,$14.00,-1147,113992,-1%,"-$16,058"
221,2023-01-19 17:21:11,2023-01-17,HRI,Herc Holdings Inc,Icahn Carl C,10%,S - Sale,$143.35,-112157,7252367,-2%,"-$16,078,172"
222,2023-01-19 17:17:42,2023-01-17,ACHR,Archer Aviation Inc.,Adcock Brett,10%,S - Sale+OE,$2.81,-417000,0,-100%,"-$1,172,959"
223,2023-01-19 17:17:01,2022-05-06,PEPG,Pepgen Inc.,Keating Laurie,Dir,P - Purchase,$12.00,4166,4166,New,"+$49,992"
224,2023-01-19 17:12:49,2023-01-18,GWRE,"Guidewire Software, Inc.",Hung Priscilla,"Pres, COO",S - Sale,$70.00,-9547,57915,-14%,"-$668,290"
225,2023-01-19 17:10:58,2023-01-17,EXLS,"Exlservice Holdings, Inc.",Miglani Nalin Kumar,"EVP, CHRO",S - Sale,$173.69,-2750,4294,-39%,"-$477,648"
226,2023-01-19 17:09:36,2023-01-17,DNLI,Denali Therapeutics Inc.,Schuth Alexander O.,"COFO, Secretary",S - Sale+OE,$29.53,-10000,639501,-2%,"-$295,339"
227,2023-01-19 17:07:31,2023-01-17,HALO,"Halozyme Therapeutics, Inc.",Torley Helen,"Pres, CEO",S - Sale+OE,$51.31,-30000,587177,-5%,"-$1,539,149"
228,2023-01-19 17:06:24,2023-01-17,TOST,"Toast, Inc.",Matlock James Michael,Principal Accounting Officer,S - Sale,$20.25,-453,31219,-1%,"-$9,171"
229,2023-01-19 17:05:58,2023-01-18,RGF,"Real Good Food Company, Inc.",Schreider Josh,10%,S - Sale+OE,$4.00,-500000,3456022,-13%,"-$2,000,000"
230,2023-01-19 17:04:03,2023-01-17,TWLO,Twilio Inc,Manor Eyal,Chief Product Officer,S - Sale,$53.80,-414,151156,0%,"-$22,273"
231,2023-01-19 17:03:41,2023-01-17,AMKR,"Amkor Technology, Inc.",Rutten Guillaume Marie Jean,"Pres, CEO",S - Sale+OE,$30.73,-30000,155000,-16%,"-$921,900"
232,2023-01-19 17:01:51,2023-01-17,RXRX,"Recursion Pharmaceuticals, Inc.",Virani Shafique,Chief Business Officer,S - Sale+OE,$9.16,-10000,73160,-12%,"-$91,561"
233,2023-01-19 17:00:53,2023-01-17,SUPN,"Supernus Pharmaceuticals, Inc.",Bhatt Padmanabh P.,"SVP of IP, CSO",S - Sale+OE,$39.92,-4826,1644,-75%,"-$192,638"
234,2023-01-19 17:00:47,2023-01-17,HCAT,"Health Catalyst, Inc.",Llewelyn Linda,Chief People Officer,S - Sale,$12.12,-642,49707,-1%,"-$7,781"
235,2023-01-19 17:00:46,2023-01-17,SUPN,"Supernus Pharmaceuticals, Inc.",Khattar Jack A.,"Pres, CEO",S - Sale+OE,$40.03,-25446,1838873,-1%,"-$1,018,728"
236,2023-01-19 17:00:40,2023-01-17,ENFN,"Enfusion, Inc.",Groman Dan,CTO,S - Sale,$10.93,-3877,80976,-5%,"-$42,376"
237,2023-01-19 17:00:40,2023-01-17,HCAT,"Health Catalyst, Inc.",Hunt Bryan Truman,CFO,S - Sale,$12.28,-4409,136937,-3%,"-$54,163"
238,2023-01-19 17:00:37,2023-01-18,FISV,Fiserv Inc,Chiarello Guy,COO,S - Sale,$105.03,-2937,266185,-1%,"-$308,473"
239,2023-01-19 17:00:31,2023-01-17,FNKO,"Funko, Inc.",Perlmutter Andrew Mark,CEO,S - Sale,$11.87,-14302,108363,-12%,"-$169,788"
240,2023-01-19 17:00:31,2023-01-17,WD,"Walker & Dunlop, Inc.",Theobald Stephen P,"EVP, COO",S - Sale+OE,$92.35,-3000,81918,-4%,"-$277,045"
241,2023-01-19 17:00:24,2023-01-17,DNMR,"Danimer Scientific, Inc.",Tuten Scott,CMO,S - Sale,$2.14,-10000,395210,-2%,"-$21,394"
242,2023-01-19 17:00:14,2023-01-17,FNKO,"Funko, Inc.",Daw Tracy D,GC,S - Sale,$12.02,-8300,38430,-18%,"-$99,785"
243,2023-01-19 16:59:45,2023-01-17,CYTK,Cytokinetics Inc,Blum Robert I,"Pres, CEO",S - Sale+OE,$42.43,-10000,410578,-2%,"-$424,300"
244,2023-01-19 16:58:55,2023-01-18,ESPR,"Esperion Therapeutics, Inc.",Looker Benjamin,GC,S - Sale,$7.00,-6347,64453,-9%,"-$44,404"
245,2023-01-19 16:58:13,2023-01-18,ESPR,"Esperion Therapeutics, Inc.",Foody Joanne M.,Chief Medical Officer,S - Sale,$6.99,-1191,106944,-1%,"-$8,319"
246,2023-01-19 16:57:23,2023-01-17,VYGR,"Voyager Therapeutics, Inc.",Hesslein Robert W.,"SVP, GC",S - Sale,$9.85,-2188,112775,-2%,"-$21,549"
247,2023-01-19 16:55:14,2023-01-17,VYGR,"Voyager Therapeutics, Inc.",Carter Todd Alfred,Chief Scientific Officer,S - Sale,$9.85,-1106,35088,-3%,"-$10,892"
248,2023-01-19 16:55:00,2023-01-17,APLS,"Apellis Pharmaceuticals, Inc.",Machiels Alec,Dir,S - Sale+OE,$52.42,-1250,679591,0%,"-$65,525"
249,2023-01-19 16:53:41,2023-01-17,VYGR,"Voyager Therapeutics, Inc.",Swartz Robin,COO,S - Sale,$9.85,-2188,51903,-4%,"-$21,549"
250,2023-01-19 16:48:20,2023-01-17,NUVL,"Nuvalent, Inc.",Miller Deborah Ann,GC,S - Sale+OE,$32.62,-2000,0,-100%,"-$65,242"
251,2023-01-19 16:45:55,2023-01-17,KRTX,"Karuna Therapeutics, Inc.",Ignelzi Troy A.,CFO,S - Sale+OE,$201.16,-1017,21837,-4%,"-$204,580"
252,2023-01-19 16:45:31,2023-01-17,LNTH,"Lantheus Holdings, Inc.",Sabens Andrea,Chief Accounting Officer,S - Sale,$52.97,-386,60846,-1%,"-$20,446"
253,2023-01-19 16:45:11,2023-01-18,OLP,One Liberty Properties Inc,Ricketts Lawrence,"Exec.VP , COO",S - Sale,$23.55,-2039,187126,-1%,"-$48,016"
254,2023-01-19 16:43:29,2023-01-18,EQIX,Equinix Inc,Van Camp Peter,Exec COB,S - Sale+OE,$708.61,-462,7416,-6%,"-$327,376"
255,2023-01-19 16:42:47,2023-01-18,EQIX,Equinix Inc,Taylor Keith D,CFO,S - Sale+OE,$706.72,-3032,21631,-12%,"-$2,142,770"
256,2023-01-19 16:41:28,2023-01-18,EQIX,Equinix Inc,Strohmeyer Karl,"Chief Customer, Rev Officer",S - Sale+OE,$707.41,-2353,20431,-10%,"-$1,664,527"
257,2023-01-19 16:40:16,2023-01-18,EQIX,Equinix Inc,Lin Jonathan,"EVP, GM, Data Center Services",S - Sale+OE,$715.12,-233,6015,-4%,"-$166,623"
258,2023-01-19 16:40:15,2023-01-18,OLP,One Liberty Properties Inc,Clair Justin,SVP Acquistions,S - Sale,$23.75,-500,48886,-1%,"-$11,875"
259,2023-01-19 16:39:57,2023-01-17,HUBS,Hubspot Inc,Halligan Brian,Exec Chair,S - Sale,$309.80,-8500,634350,-1%,"-$2,633,300"
260,2023-01-19 16:39:34,2023-01-17,JBL,Jabil Inc,Sansone Thomas A,Dir,S - Sale,$78.75,-20000,1416245,-1%,"-$1,575,000"
261,2023-01-19 16:39:21,2023-01-17,DOMA,"Doma Holdings, Inc.",Simkoff Maxwell,"CEO, 10%",S - Sale,$0.53,-59870,52155569,0%,"-$31,900"
262,2023-01-19 16:39:11,2023-01-18,EQIX,Equinix Inc,Meyers Charles J,"CEO, Pres",S - Sale+OE,$706.45,-7378,16599,-31%,"-$5,212,164"
263,2023-01-19 16:37:43,2023-01-18,EQIX,Equinix Inc,Morandi Brandi Galvin,"Chief Legal, HR Officer",S - Sale+OE,$706.63,-2130,18602,-10%,"-$1,505,129"
264,2023-01-19 16:37:21,2023-01-17,NARI,"Inari Medical, Inc.",Hoffman William,Dir,S - Sale,$66.90,-55000,345923,-14%,"-$3,679,496"
265,2023-01-19 16:37:04,2023-01-17,JBL,Jabil Inc,Borges Steven D,"EVP, CEO, DMS",S - Sale,$78.52,-18525,175645,-10%,"-$1,454,583"
266,2023-01-19 16:36:37,2023-01-18,EQIX,Equinix Inc,Campbell Michael Earl,Chief Sales Officer,S - Sale+OE,$706.65,-1957,12754,-13%,"-$1,382,910"
267,2023-01-19 16:36:07,2023-01-17,BAX,Baxter International Inc,Mason Jeanne K,"SVP, HR",S - Sale+OE,$44.70,-59477,126231,-32%,"-$2,658,622"
268,2023-01-19 16:31:47,2023-01-11,LTBR,Lightbridge Corp,Ak Jensen Investment Management Ltd,10%,P - Purchase,$4.58,75347,2424132,+3%,"+$345,433"
269,2023-01-19 16:31:20,2023-01-18,TMHC,Taylor Morrison Home Corp,Palmer Sheryl,"COB, Pres, CEO",S - Sale+OE,$34.00,-300,296052,0%,"-$10,200"
270,2023-01-19 16:31:03,2023-01-17,FTCI,"Ftc Solar, Inc.",Arc Family Trust,10%,S - Sale,$2.60,-100000,15753357,-1%,"-$260,000"
271,2023-01-19 16:30:43,2023-01-17,ABNB,"Airbnb, Inc.",Balogh Aristotle N,CTO,S - Sale,$100.00,-5250,197046,-3%,"-$525,000"
272,2023-01-19 16:30:12,2023-01-19,UTHR,United Therapeutics Corp,Mahon Paul A,"EVP, GC",S - Sale+OE,$258.95,-6000,36397,-14%,"-$1,553,683"
273,2023-01-19 16:28:38,2023-01-17,AGL,"Agilon Health, Inc.",Shaker Benjamin,Chief Markets Officer,S - Sale+OE,$19.85,-46445,25625,-64%,"-$922,114"
274,2023-01-19 16:28:37,2023-01-17,CRNX,"Crinetics Pharmaceuticals, Inc.",Betz Stephen F.,Chief Scientific Officer,S - Sale,$18.00,-3126,76151,-4%,"-$56,268"
275,2023-01-19 16:23:25,2023-01-18,XTNT,"Xtant Medical Holdings, Inc.",Neils Scott C,CFO,S - Sale,$0.61,-8673,403960,-2%,"-$5,283"
276,2023-01-19 16:23:14,2023-01-18,RL,Ralph Lauren Corp,Louvet Patrice,"Pres, CEO",S - Sale,$120.00,-18500,220832,-8%,"-$2,220,000"
277,2023-01-19 16:20:21,2023-01-17,BKNG,Booking Holdings Inc.,Fogel Glenn D,"CEO, Pres",S - Sale,"$2,320.02",-1500,43804,-3%,"-$3,480,032"
278,2023-01-19 16:20:15,2023-01-17,BKNG,Booking Holdings Inc.,Goulden David I,CFO,S - Sale,"$2,297.91",-550,4969,-10%,"-$1,263,851"
279,2023-01-19 16:20:13,2023-01-17,BKNG,Booking Holdings Inc.,Vojvodich Radakovich Lynn,Dir,S - Sale,"$2,297.91",-35,840,-4%,"-$80,427"
280,2023-01-19 16:20:04,2023-01-17,ALGM,"Allegro Microsystems, Inc.",Glover Max R.,SVP of Worldwide Sales,S - Sale,$34.21,-25000,234689,-10%,"-$855,340"
281,2023-01-19 16:18:25,2023-01-17,CARA,"Cara Therapeutics, Inc.",Goncalves Joana,Chief Medical Officer,S - Sale,$10.81,-2265,67371,-3%,"-$24,485"
282,2023-01-19 16:18:04,2023-01-17,TNYA,"Tenaya Therapeutics, Inc.","Column Group III Gp, LP",10%,P - Purchase,$2.51,185151,19200825,+1%,"+$464,827"
283,2023-01-19 16:15:15,2023-01-17,BRKR,Bruker Corp,Friend Cynthia M,Dir,S - Sale,$68.26,-921,11576,-7%,"-$62,867"
284,2023-01-19 16:15:14,2023-01-18,DYNR,Dynaresource Inc,Rose Matthew K,"Dir, 10%",P - Purchase,$2.30,27100,2935840,+1%,"+$62,330"
285,2023-01-19 16:13:43,2023-01-17,TNYA,"Tenaya Therapeutics, Inc.",Goeddel David V,"Dir, 10%",P - Purchase,$2.51,185151,19200825,+1%,"+$464,827"
286,2023-01-19 16:12:58,2023-01-17,BBW,Build-A-Bear Workshop Inc,John Sharon Price,"Pres, CEO",S - Sale+OE,$23.24,-52067,493590,-10%,"-$1,209,989"
287,2023-01-19 16:12:41,2023-01-17,KZR,"Kezar Life Sciences, Inc.",Morningside Venture Investments Ltd,10%,S - Sale,$6.79,-6114,5872993,0%,"-$41,514"
288,2023-01-19 16:12:35,2023-01-17,FLYW,Flywire Corp,Orgel Rob,"Pres, COO",S - Sale+OE,$25.78,-40000,157051,-20%,"-$1,031,144"
289,2023-01-19 16:12:29,2023-01-18,ETSY,Etsy Inc,Silverman Josh,"Pres, CEO",S - Sale+OE,$132.51,-20850,171402,-11%,"-$2,762,856"
290,2023-01-19 16:12:21,2023-01-17,OCGN,"Ocugen, Inc.",Musunuri Shankar,CEO,S - Sale+OE,$1.28,-100000,3373249,-3%,"-$128,000"
291,2023-01-19 16:12:16,2023-01-17,HIMS,"Hims & Hers Health, Inc.",Boughton Soleil,GC,S - Sale,$7.51,-2000,287089,-1%,"-$15,020"
292,2023-01-19 16:11:06,2023-01-17,ETSY,Etsy Inc,Daniel Nicholas,Chief Product Officer,S - Sale+OE,$135.18,-1000,3309,-23%,"-$135,176"
293,2023-01-19 16:09:23,2023-01-17,HSY,Hershey Co,Buck Michele,"COB, Pres, CEO",S - Sale+OE,$227.43,-14250,130555,-10%,"-$3,240,903"
294,2023-01-19 16:07:54,2023-01-17,VRTX,Vertex Pharmaceuticals Inc / Ma,Lee Yuchun,Dir,S - Sale+OE,$312.04,-4442,1875,-70%,"-$1,386,099"
295,2023-01-19 16:06:18,2023-01-17,AMT,American Tower Corp /ma/,Smith Rodney M,"EVP, CFO, Treasurer",S - Sale,$233.92,-1574,47071,-3%,"-$368,190"
296,2023-01-19 16:06:17,2023-01-17,ABC,Amerisourcebergen Corp,Collis Steven H,"COB, Pres, CEO",S - Sale+OE,$164.28,-10499,257967,-4%,"-$1,724,776"
297,2023-01-19 16:06:07,2023-01-17,BIGC,"Bigcommerce Holdings, Inc.",Kaloustian Robert,Chief Services Officer,S - Sale,$10.56,-3672,47001,-7%,"-$38,759"
298,2023-01-19 16:06:03,2023-01-17,DCPH,"Deciphera Pharmaceuticals, Inc.",Flynn Daniel Lee,Chief Scientific Officer,S - Sale,$21.24,-2403,365150,-1%,"-$51,043"
299,2023-01-19 16:06:00,2023-01-17,DCPH,"Deciphera Pharmaceuticals, Inc.",Pitman Jama,See Remarks,S - Sale,$21.24,-1603,35058,-4%,"-$34,050"
300,2023-01-19 16:05:51,2023-01-17,DCPH,"Deciphera Pharmaceuticals, Inc.",Sherman Matthew L,"EVP, Chief Medical Officer",S - Sale,$21.24,-2403,72628,-3%,"-$51,043"
301,2023-01-19 16:05:45,2023-01-17,DCPH,"Deciphera Pharmaceuticals, Inc.",Martin Daniel C.,Chief Commercial Officer,S - Sale,$21.24,-1603,48389,-3%,"-$34,050"
302,2023-01-19 16:05:44,2023-01-17,DCPH,"Deciphera Pharmaceuticals, Inc.",Kelly Thomas Patrick,CFO,S - Sale,$21.24,-2403,43677,-5%,"-$51,043"
303,2023-01-19 16:05:41,2023-01-17,ALSN,Allison Transmission Holdings Inc,Scroggins Eric C.,"VP, Gen. Counsel, Secretary",S - Sale,$43.35,-4761,16807,-22%,"-$206,389"
304,2023-01-19 16:03:43,2023-01-17,AGIO,"Agios Pharmaceuticals, Inc.",Schenkein David P,Dir,S - Sale+OE,$28.85,-20000,467733,-4%,"-$577,093"
305,2023-01-19 16:03:02,2023-01-17,AEHR,Aehr Test Systems,Sporck Alistair N,"VP, CONTACTOR BUSINESS UNIT",S - Sale,$28.79,-499,13594,-4%,"-$14,366"
306,2023-01-19 16:00:30,2023-01-17,SANM,Sanmina Corp,Adzema Kurt,"EVP, CFO",S - Sale,$61.30,-15482,69351,-18%,"-$949,062"
307,2023-01-19 16:00:11,2023-01-17,SVT,Servotronics Inc /de/,Baird Brent D,10%,P - Purchase,$11.21,11661,273661,+4%,"+$130,671"
308,2023-01-19 15:33:23,2023-01-17,SHLS,"Shoals Technologies Group, Inc.",Whitaker Jason R,CEO,S - Sale,$28.70,-24086,531148,-4%,"-$691,196"
309,2023-01-19 15:32:07,2023-01-17,GABC,"German American Bancorp, Inc.",Sheidler Jack,Dir,P - Purchase,$37.73,48,57844,0%,"+$1,800"
310,2023-01-19 15:27:38,2023-01-17,GABC,"German American Bancorp, Inc.",Seger Thomas W,Dir,P - Purchase,$37.73,90,555232,0%,"+$3,400"
